+147000000000.0ns; NODE: 0; POS: x=1369.28, y=758.151, z=0; VEL: x=-13.5881, y=1.21648, z=0
+147250000088.0ns; NODE: 0; POS: x=1365.88, y=758.455, z=0; VEL: x=0, y=0, z=0
+147500000000.0ns; NODE: 0; POS: x=1365.88, y=758.455, z=0; VEL: x=-14.2388, y=-0.215831, z=0
+147750000035.0ns; NODE: 0; POS: x=1362.32, y=758.401, z=0; VEL: x=0, y=0, z=0
+148000000000.0ns; NODE: 0; POS: x=1362.32, y=758.401, z=0; VEL: x=-16.4681, y=0.0673148, z=0
+148250000052.0ns; NODE: 0; POS: x=1358.2, y=758.418, z=0; VEL: x=0, y=0, z=0
+148500000000.0ns; NODE: 0; POS: x=1358.2, y=758.418, z=0; VEL: x=-14.3662, y=0.282365, z=0
+148750000079.0ns; NODE: 0; POS: x=1354.61, y=758.489, z=0; VEL: x=0, y=0, z=0
+149000000000.0ns; NODE: 0; POS: x=1354.61, y=758.489, z=0; VEL: x=-14.5555, y=1.84595, z=0
+149250000051.0ns; NODE: 0; POS: x=1350.97, y=758.95, z=0; VEL: x=0, y=0, z=0
+149500000000.0ns; NODE: 0; POS: x=1350.97, y=758.95, z=0; VEL: x=-17.5269, y=-0.652086, z=0
+149749999942.0ns; NODE: 0; POS: x=1346.59, y=758.787, z=0; VEL: x=0, y=0, z=0
+150000000000.0ns; NODE: 0; POS: x=1346.59, y=758.787, z=0; VEL: x=-19.0541, y=-1.49268, z=0
+150250000000.0ns; NODE: 0; POS: x=1341.83, y=758.414, z=0; VEL: x=0, y=0, z=0
+150500000000.0ns; NODE: 0; POS: x=1341.83, y=758.414, z=0; VEL: x=-17.9509, y=1.21311, z=0
+150750000060.0ns; NODE: 0; POS: x=1337.34, y=758.717, z=0; VEL: x=0, y=0, z=0
+151000000000.0ns; NODE: 0; POS: x=1337.34, y=758.717, z=0; VEL: x=-17.4581, y=0.484637, z=0
+151249999931.0ns; NODE: 0; POS: x=1332.97, y=758.839, z=0; VEL: x=0, y=0, z=0
+151500000000.0ns; NODE: 0; POS: x=1332.97, y=758.839, z=0; VEL: x=-16.9392, y=0.694594, z=0
+151749999990.0ns; NODE: 0; POS: x=1328.74, y=759.012, z=0; VEL: x=0, y=0, z=0
+152000000000.0ns; NODE: 0; POS: x=1328.74, y=759.012, z=0; VEL: x=-15.0755, y=0.627027, z=0
+152250000033.0ns; NODE: 0; POS: x=1324.97, y=759.169, z=0; VEL: x=0, y=0, z=0
+152500000000.0ns; NODE: 0; POS: x=1324.97, y=759.169, z=0; VEL: x=-15.8608, y=0.727499, z=0
+152750000038.0ns; NODE: 0; POS: x=1321, y=759.351, z=0; VEL: x=0, y=0, z=0
+153000000000.0ns; NODE: 0; POS: x=1321, y=759.351, z=0; VEL: x=-18.8233, y=0.659066, z=0
+153250000040.0ns; NODE: 0; POS: x=1316.3, y=759.516, z=0; VEL: x=0, y=0, z=0
+153500000000.0ns; NODE: 0; POS: x=1316.3, y=759.516, z=0; VEL: x=-20.0721, y=0.135458, z=0
+153750000007.0ns; NODE: 0; POS: x=1311.28, y=759.549, z=0; VEL: x=0, y=0, z=0
+154000000000.0ns; NODE: 0; POS: x=1311.28, y=759.549, z=0; VEL: x=-27.7175, y=-4.6458, z=0
+154249999969.0ns; NODE: 0; POS: x=1304.35, y=758.388, z=0; VEL: x=0, y=0, z=0
+154500000000.0ns; NODE: 0; POS: x=1304.35, y=758.388, z=0; VEL: x=-20.6181, y=0.872763, z=0
+154749999941.0ns; NODE: 0; POS: x=1299.2, y=758.606, z=0; VEL: x=0, y=0, z=0
+155000000000.0ns; NODE: 0; POS: x=1299.2, y=758.606, z=0; VEL: x=-19.8159, y=-0.353081, z=0
+155250000018.0ns; NODE: 0; POS: x=1294.24, y=758.518, z=0; VEL: x=0, y=0, z=0
+155500000000.0ns; NODE: 0; POS: x=1294.24, y=758.518, z=0; VEL: x=-16.133, y=4.45652, z=0
+155750000038.0ns; NODE: 0; POS: x=1290.21, y=759.632, z=0; VEL: x=0, y=0, z=0
+156000000000.0ns; NODE: 0; POS: x=1290.21, y=759.632, z=0; VEL: x=-15.5157, y=5.11452, z=0
+156249999990.0ns; NODE: 0; POS: x=1286.33, y=760.911, z=0; VEL: x=0, y=0, z=0
+156500000000.0ns; NODE: 0; POS: x=1286.33, y=760.911, z=0; VEL: x=-18.0198, y=1.61671, z=0
+156749999998.0ns; NODE: 0; POS: x=1281.83, y=761.315, z=0; VEL: x=0, y=0, z=0
+157000000000.0ns; NODE: 0; POS: x=1281.83, y=761.315, z=0; VEL: x=-15.3975, y=0.322004, z=0
+157249999995.0ns; NODE: 0; POS: x=1277.98, y=761.395, z=0; VEL: x=0, y=0, z=0
+157500000000.0ns; NODE: 0; POS: x=1277.98, y=761.395, z=0; VEL: x=-18.2942, y=-1.86215, z=0
+157750000022.0ns; NODE: 0; POS: x=1273.4, y=760.93, z=0; VEL: x=0, y=0, z=0
+158000000000.0ns; NODE: 0; POS: x=1273.4, y=760.93, z=0; VEL: x=-15.5203, y=0.245572, z=0
+158249999975.0ns; NODE: 0; POS: x=1269.52, y=760.991, z=0; VEL: x=0, y=0, z=0
+158500000000.0ns; NODE: 0; POS: x=1269.52, y=760.991, z=0; VEL: x=-14.6854, y=2.87806, z=0
+158749999979.0ns; NODE: 0; POS: x=1265.85, y=761.711, z=0; VEL: x=0, y=0, z=0
+159000000000.0ns; NODE: 0; POS: x=1265.85, y=761.711, z=0; VEL: x=-15.8058, y=4.19691, z=0
+159249999970.0ns; NODE: 0; POS: x=1261.9, y=762.76, z=0; VEL: x=0, y=0, z=0
+159500000000.0ns; NODE: 0; POS: x=1261.9, y=762.76, z=0; VEL: x=-15.5154, y=1.56131, z=0
+159750000001.0ns; NODE: 0; POS: x=1258.02, y=763.15, z=0; VEL: x=0, y=0, z=0
+160000000000.0ns; NODE: 0; POS: x=1258.02, y=763.15, z=0; VEL: x=-21.3165, y=9.32317, z=0
+160250000029.0ns; NODE: 0; POS: x=1252.69, y=765.481, z=0; VEL: x=0, y=0, z=0
+160500000000.0ns; NODE: 0; POS: x=1252.69, y=765.481, z=0; VEL: x=-84.6959, y=49.8805, z=0
+160750000012.0ns; NODE: 0; POS: x=1231.52, y=777.951, z=0; VEL: x=0, y=0, z=0
+161000000000.0ns; NODE: 0; POS: x=1231.52, y=777.951, z=0; VEL: x=40.6042, y=-27.1741, z=0
+161249999992.0ns; NODE: 0; POS: x=1241.67, y=771.158, z=0; VEL: x=0, y=0, z=0
+161500000000.0ns; NODE: 0; POS: x=1241.67, y=771.158, z=0; VEL: x=2.38147, y=6.00779, z=0
+161750000132.0ns; NODE: 0; POS: x=1242.26, y=772.66, z=0; VEL: x=0, y=0, z=0
+162000000000.0ns; NODE: 0; POS: x=1242.26, y=772.66, z=0; VEL: x=-9.51908, y=12.5076, z=0
+162249999963.0ns; NODE: 0; POS: x=1239.88, y=775.787, z=0; VEL: x=0, y=0, z=0
+162500000000.0ns; NODE: 0; POS: x=1239.88, y=775.787, z=0; VEL: x=-4.10466, y=12.1377, z=0
+162750000076.0ns; NODE: 0; POS: x=1238.86, y=778.821, z=0; VEL: x=0, y=0, z=0
+163000000000.0ns; NODE: 0; POS: x=1238.86, y=778.821, z=0; VEL: x=-11.6972, y=17.1742, z=0
+163249999994.0ns; NODE: 0; POS: x=1235.93, y=783.115, z=0; VEL: x=0, y=0, z=0
+163500000000.0ns; NODE: 0; POS: x=1235.93, y=783.115, z=0; VEL: x=-4.39709, y=18.0041, z=0
+163750000060.0ns; NODE: 0; POS: x=1234.83, y=787.616, z=0; VEL: x=0, y=0, z=0
+164000000000.0ns; NODE: 0; POS: x=1234.83, y=787.616, z=0; VEL: x=-3.23905, y=15.4827, z=0
+164249999963.0ns; NODE: 0; POS: x=1234.03, y=791.486, z=0; VEL: x=0, y=0, z=0
+164500000000.0ns; NODE: 0; POS: x=1234.03, y=791.486, z=0; VEL: x=-3.63273, y=15.5196, z=0
+164750000029.0ns; NODE: 0; POS: x=1233.12, y=795.366, z=0; VEL: x=0, y=0, z=0
+165000000000.0ns; NODE: 0; POS: x=1233.12, y=795.366, z=0; VEL: x=-2.4393, y=14.3522, z=0
+165249999969.0ns; NODE: 0; POS: x=1232.51, y=798.954, z=0; VEL: x=0, y=0, z=0
+165500000000.0ns; NODE: 0; POS: x=1232.51, y=798.954, z=0; VEL: x=5.83098, y=23.1407, z=0
+165749999972.0ns; NODE: 0; POS: x=1233.96, y=804.739, z=0; VEL: x=0, y=0, z=0
+166000000000.0ns; NODE: 0; POS: x=1233.96, y=804.739, z=0; VEL: x=7.47464, y=18.8082, z=0
+166250000012.0ns; NODE: 0; POS: x=1235.83, y=809.441, z=0; VEL: x=0, y=0, z=0
+166500000000.0ns; NODE: 0; POS: x=1235.83, y=809.441, z=0; VEL: x=10.3257, y=23.0685, z=0
+166749999999.0ns; NODE: 0; POS: x=1238.42, y=815.209, z=0; VEL: x=0, y=0, z=0
+167000000000.0ns; NODE: 0; POS: x=1238.42, y=815.209, z=0; VEL: x=12.899, y=16.1113, z=0
+167250000052.0ns; NODE: 0; POS: x=1241.64, y=819.236, z=0; VEL: x=0, y=0, z=0
+167500000000.0ns; NODE: 0; POS: x=1241.64, y=819.236, z=0; VEL: x=5.57536, y=14.437, z=0
+167749999982.0ns; NODE: 0; POS: x=1243.03, y=822.846, z=0; VEL: x=0, y=0, z=0
+168000000000.0ns; NODE: 0; POS: x=1243.03, y=822.846, z=0; VEL: x=13.9553, y=12.7048, z=0
+168249999973.0ns; NODE: 0; POS: x=1246.52, y=826.022, z=0; VEL: x=0, y=0, z=0
+168500000000.0ns; NODE: 0; POS: x=1246.52, y=826.022, z=0; VEL: x=13.1464, y=13.557, z=0
+168750000027.0ns; NODE: 0; POS: x=1249.81, y=829.411, z=0; VEL: x=0, y=0, z=0
+169000000000.0ns; NODE: 0; POS: x=1249.81, y=829.411, z=0; VEL: x=11.7817, y=16.5594, z=0
+169249999964.0ns; NODE: 0; POS: x=1252.75, y=833.551, z=0; VEL: x=0, y=0, z=0
+169500000000.0ns; NODE: 0; POS: x=1252.75, y=833.551, z=0; VEL: x=14.769, y=6.77663, z=0
+169750000042.0ns; NODE: 0; POS: x=1256.45, y=835.245, z=0; VEL: x=0, y=0, z=0
+170000000000.0ns; NODE: 0; POS: x=1256.45, y=835.245, z=0; VEL: x=17.2907, y=1.51396, z=0
+170249999988.0ns; NODE: 0; POS: x=1260.77, y=835.624, z=0; VEL: x=0, y=0, z=0
+170500000000.0ns; NODE: 0; POS: x=1260.77, y=835.624, z=0; VEL: x=15.3547, y=4.04566, z=0
+170750000038.0ns; NODE: 0; POS: x=1264.61, y=836.635, z=0; VEL: x=0, y=0, z=0
+171000000000.0ns; NODE: 0; POS: x=1264.61, y=836.635, z=0; VEL: x=19.0639, y=-0.82762, z=0
+171249999996.0ns; NODE: 0; POS: x=1269.37, y=836.428, z=0; VEL: x=0, y=0, z=0
+171500000000.0ns; NODE: 0; POS: x=1269.37, y=836.428, z=0; VEL: x=16.9534, y=-1.83268, z=0
+171749999991.0ns; NODE: 0; POS: x=1273.61, y=835.97, z=0; VEL: x=0, y=0, z=0
+172000000000.0ns; NODE: 0; POS: x=1273.61, y=835.97, z=0; VEL: x=14.3795, y=-1.45577, z=0
+172750000245.0ns; NODE: 0; POS: x=1284.4, y=834.878, z=0; VEL: x=0, y=0, z=0
+173500000000.0ns; NODE: 0; POS: x=1284.4, y=834.878, z=0; VEL: x=17.0204, y=-2.51604, z=0
+173750000056.0ns; NODE: 0; POS: x=1288.65, y=834.249, z=0; VEL: x=0, y=0, z=0
+174000000000.0ns; NODE: 0; POS: x=1288.65, y=834.249, z=0; VEL: x=14.8854, y=-3.13346, z=0
+174250000011.0ns; NODE: 0; POS: x=1292.37, y=833.466, z=0; VEL: x=0, y=0, z=0
+174500000000.0ns; NODE: 0; POS: x=1292.37, y=833.466, z=0; VEL: x=14.3059, y=-3.61344, z=0
+174749999977.0ns; NODE: 0; POS: x=1295.95, y=832.562, z=0; VEL: x=0, y=0, z=0
+175000000000.0ns; NODE: 0; POS: x=1295.95, y=832.562, z=0; VEL: x=12.0834, y=-3.34742, z=0
+175250000031.0ns; NODE: 0; POS: x=1298.97, y=831.726, z=0; VEL: x=0, y=0, z=0
+175500000000.0ns; NODE: 0; POS: x=1298.97, y=831.726, z=0; VEL: x=8.60005, y=-1.93647, z=0
+175749999882.0ns; NODE: 0; POS: x=1301.12, y=831.241, z=0; VEL: x=0, y=0, z=0
+176000000000.0ns; NODE: 0; POS: x=1301.12, y=831.241, z=0; VEL: x=9.02324, y=-1.95955, z=0
+176249999963.0ns; NODE: 0; POS: x=1303.38, y=830.752, z=0; VEL: x=0, y=0, z=0
+176500000000.0ns; NODE: 0; POS: x=1303.38, y=830.752, z=0; VEL: x=11.243, y=-2.81469, z=0
+176749999963.0ns; NODE: 0; POS: x=1306.19, y=830.048, z=0; VEL: x=0, y=0, z=0
+177000000000.0ns; NODE: 0; POS: x=1306.19, y=830.048, z=0; VEL: x=12.0295, y=-3.27049, z=0
+177250000023.0ns; NODE: 0; POS: x=1309.19, y=829.23, z=0; VEL: x=0, y=0, z=0
+177500000000.0ns; NODE: 0; POS: x=1309.19, y=829.23, z=0; VEL: x=14.9755, y=-4.59977, z=0
+177749999934.0ns; NODE: 0; POS: x=1312.94, y=828.08, z=0; VEL: x=0, y=0, z=0
+178000000000.0ns; NODE: 0; POS: x=1312.94, y=828.08, z=0; VEL: x=15.0701, y=-4.61068, z=0
+178249999989.0ns; NODE: 0; POS: x=1316.71, y=826.928, z=0; VEL: x=0, y=0, z=0
+178500000000.0ns; NODE: 0; POS: x=1316.71, y=826.928, z=0; VEL: x=17.3989, y=-4.34683, z=0
+178749999995.0ns; NODE: 0; POS: x=1321.06, y=825.841, z=0; VEL: x=0, y=0, z=0
+179000000000.0ns; NODE: 0; POS: x=1321.06, y=825.841, z=0; VEL: x=24.9038, y=-3.14957, z=0
+179249999955.0ns; NODE: 0; POS: x=1327.28, y=825.053, z=0; VEL: x=0, y=0, z=0
+179500000000.0ns; NODE: 0; POS: x=1327.28, y=825.053, z=0; VEL: x=25.9505, y=-3.21363, z=0
+179749999994.0ns; NODE: 0; POS: x=1333.77, y=824.25, z=0; VEL: x=0, y=0, z=0
+180000000000.0ns; NODE: 0; POS: x=1333.77, y=824.25, z=0; VEL: x=24.2994, y=-2.86797, z=0
+180249999956.0ns; NODE: 0; POS: x=1339.84, y=823.533, z=0; VEL: x=0, y=0, z=0
+180500000000.0ns; NODE: 0; POS: x=1339.84, y=823.533, z=0; VEL: x=23.2153, y=-1.71378, z=0
+180749999993.0ns; NODE: 0; POS: x=1345.65, y=823.105, z=0; VEL: x=0, y=0, z=0
+181000000000.0ns; NODE: 0; POS: x=1345.65, y=823.105, z=0; VEL: x=20.7919, y=-1.3961, z=0
+181250000035.0ns; NODE: 0; POS: x=1350.85, y=822.756, z=0; VEL: x=0, y=0, z=0
+181500000000.0ns; NODE: 0; POS: x=1350.85, y=822.756, z=0; VEL: x=18.8292, y=-1.49998, z=0
+181750000030.0ns; NODE: 0; POS: x=1355.55, y=822.381, z=0; VEL: x=0, y=0, z=0
+182000000000.0ns; NODE: 0; POS: x=1355.55, y=822.381, z=0; VEL: x=17.6164, y=-1.24507, z=0
+182249999940.0ns; NODE: 0; POS: x=1359.96, y=822.069, z=0; VEL: x=0, y=0, z=0
+182500000000.0ns; NODE: 0; POS: x=1359.96, y=822.069, z=0; VEL: x=18.6759, y=-5.03533, z=0
+182750000006.0ns; NODE: 0; POS: x=1364.63, y=820.811, z=0; VEL: x=0, y=0, z=0
+183000000000.0ns; NODE: 0; POS: x=1364.63, y=820.811, z=0; VEL: x=16.0853, y=1.13421, z=0
+183250000062.0ns; NODE: 0; POS: x=1368.65, y=821.094, z=0; VEL: x=0, y=0, z=0
+183500000000.0ns; NODE: 0; POS: x=1368.65, y=821.094, z=0; VEL: x=17.8609, y=4.90406, z=0
+183749999953.0ns; NODE: 0; POS: x=1373.11, y=822.32, z=0; VEL: x=0, y=0, z=0
+184000000000.0ns; NODE: 0; POS: x=1373.11, y=822.32, z=0; VEL: x=20.6863, y=5.45795, z=0
+184250000041.0ns; NODE: 0; POS: x=1378.28, y=823.685, z=0; VEL: x=0, y=0, z=0
+184500000000.0ns; NODE: 0; POS: x=1378.28, y=823.685, z=0; VEL: x=19.6786, y=5.91894, z=0
+184749999973.0ns; NODE: 0; POS: x=1383.2, y=825.164, z=0; VEL: x=0, y=0, z=0
+185000000000.0ns; NODE: 0; POS: x=1383.2, y=825.164, z=0; VEL: x=17.7478, y=4.06643, z=0
+185249999960.0ns; NODE: 0; POS: x=1387.64, y=826.181, z=0; VEL: x=0, y=0, z=0
+185500000000.0ns; NODE: 0; POS: x=1387.64, y=826.181, z=0; VEL: x=19.5086, y=4.10712, z=0
+185749999984.0ns; NODE: 0; POS: x=1392.52, y=827.208, z=0; VEL: x=0, y=0, z=0
+186000000000.0ns; NODE: 0; POS: x=1392.52, y=827.208, z=0; VEL: x=19.2809, y=1.52878, z=0
+186249999945.0ns; NODE: 0; POS: x=1397.34, y=827.59, z=0; VEL: x=0, y=0, z=0
+186500000000.0ns; NODE: 0; POS: x=1397.34, y=827.59, z=0; VEL: x=19.2413, y=-1.18872, z=0
+186749999956.0ns; NODE: 0; POS: x=1402.15, y=827.293, z=0; VEL: x=0, y=0, z=0
+187000000000.0ns; NODE: 0; POS: x=1402.15, y=827.293, z=0; VEL: x=17.8288, y=-1.60443, z=0
+187250000006.0ns; NODE: 0; POS: x=1406.61, y=826.892, z=0; VEL: x=0, y=0, z=0
+187500000000.0ns; NODE: 0; POS: x=1406.61, y=826.892, z=0; VEL: x=16.9742, y=-3.21649, z=0
+187749999953.0ns; NODE: 0; POS: x=1410.85, y=826.087, z=0; VEL: x=0, y=0, z=0
+188000000000.0ns; NODE: 0; POS: x=1410.85, y=826.087, z=0; VEL: x=16.9264, y=-4.55329, z=0
+188250000006.0ns; NODE: 0; POS: x=1415.08, y=824.949, z=0; VEL: x=0, y=0, z=0
+188500000000.0ns; NODE: 0; POS: x=1415.08, y=824.949, z=0; VEL: x=18.0121, y=-5.81097, z=0
+188749999976.0ns; NODE: 0; POS: x=1419.58, y=823.496, z=0; VEL: x=0, y=0, z=0
+189000000000.0ns; NODE: 0; POS: x=1419.58, y=823.496, z=0; VEL: x=15.6979, y=-7.06895, z=0
+189250000030.0ns; NODE: 0; POS: x=1423.51, y=821.729, z=0; VEL: x=0, y=0, z=0
+189500000000.0ns; NODE: 0; POS: x=1423.51, y=821.729, z=0; VEL: x=13.1678, y=-7.24309, z=0
+189749999982.0ns; NODE: 0; POS: x=1426.8, y=819.918, z=0; VEL: x=0, y=0, z=0
+190000000000.0ns; NODE: 0; POS: x=1426.8, y=819.918, z=0; VEL: x=11.9323, y=-8.92594, z=0
+190249999969.0ns; NODE: 0; POS: x=1429.78, y=817.687, z=0; VEL: x=0, y=0, z=0
+190500000000.0ns; NODE: 0; POS: x=1429.78, y=817.687, z=0; VEL: x=9.75507, y=-10.6649, z=0
+190750000037.0ns; NODE: 0; POS: x=1432.22, y=815.021, z=0; VEL: x=0, y=0, z=0
+191000000000.0ns; NODE: 0; POS: x=1432.22, y=815.021, z=0; VEL: x=6.11653, y=-10.6532, z=0
+191250000080.0ns; NODE: 0; POS: x=1433.75, y=812.357, z=0; VEL: x=0, y=0, z=0
+191500000000.0ns; NODE: 0; POS: x=1433.75, y=812.357, z=0; VEL: x=4.18252, y=-11.8845, z=0
+191750000007.0ns; NODE: 0; POS: x=1434.8, y=809.386, z=0; VEL: x=0, y=0, z=0
+192000000000.0ns; NODE: 0; POS: x=1434.8, y=809.386, z=0; VEL: x=2.13106, y=-13.1128, z=0
+192249999919.0ns; NODE: 0; POS: x=1435.33, y=806.108, z=0; VEL: x=0, y=0, z=0
+192500000000.0ns; NODE: 0; POS: x=1435.33, y=806.108, z=0; VEL: x=0.787472, y=-13.0109, z=0
+192749999909.0ns; NODE: 0; POS: x=1435.53, y=802.855, z=0; VEL: x=0, y=0, z=0
+193000000000.0ns; NODE: 0; POS: x=1435.53, y=802.855, z=0; VEL: x=-0.545646, y=-12.8709, z=0
+193250000082.0ns; NODE: 0; POS: x=1435.39, y=799.638, z=0; VEL: x=0, y=0, z=0
+193500000000.0ns; NODE: 0; POS: x=1435.39, y=799.638, z=0; VEL: x=-2.43071, y=-13.8477, z=0
+193750000076.0ns; NODE: 0; POS: x=1434.78, y=796.176, z=0; VEL: x=0, y=0, z=0
+194000000000.0ns; NODE: 0; POS: x=1434.78, y=796.176, z=0; VEL: x=-4.37986, y=-14.1299, z=0
+194250000010.0ns; NODE: 0; POS: x=1433.69, y=792.643, z=0; VEL: x=0, y=0, z=0
+194500000000.0ns; NODE: 0; POS: x=1433.69, y=792.643, z=0; VEL: x=-6.03524, y=-14.4787, z=0
+194750000016.0ns; NODE: 0; POS: x=1432.18, y=789.024, z=0; VEL: x=0, y=0, z=0
+195000000000.0ns; NODE: 0; POS: x=1432.18, y=789.024, z=0; VEL: x=-7.93693, y=-14.6172, z=0
+195250000069.0ns; NODE: 0; POS: x=1430.19, y=785.369, z=0; VEL: x=0, y=0, z=0
+195500000000.0ns; NODE: 0; POS: x=1430.19, y=785.369, z=0; VEL: x=-9.68169, y=-15.1871, z=0
+195750000066.0ns; NODE: 0; POS: x=1427.77, y=781.572, z=0; VEL: x=0, y=0, z=0
+196000000000.0ns; NODE: 0; POS: x=1427.77, y=781.572, z=0; VEL: x=-10.8114, y=-13.5796, z=0
+196250000056.0ns; NODE: 0; POS: x=1425.07, y=778.178, z=0; VEL: x=0, y=0, z=0
+196500000000.0ns; NODE: 0; POS: x=1425.07, y=778.178, z=0; VEL: x=-11.2709, y=-12.1813, z=0
+196750000019.0ns; NODE: 0; POS: x=1422.25, y=775.132, z=0; VEL: x=0, y=0, z=0
+197000000000.0ns; NODE: 0; POS: x=1422.25, y=775.132, z=0; VEL: x=-11.514, y=-10.9802, z=0
+197250000069.0ns; NODE: 0; POS: x=1419.38, y=772.387, z=0; VEL: x=0, y=0, z=0
+197500000000.0ns; NODE: 0; POS: x=1419.38, y=772.387, z=0; VEL: x=-11.1616, y=-10.1669, z=0
+197750000049.0ns; NODE: 0; POS: x=1416.58, y=769.845, z=0; VEL: x=0, y=0, z=0
+198000000000.0ns; NODE: 0; POS: x=1416.58, y=769.845, z=0; VEL: x=-12.4468, y=-9.64023, z=0
+198249999986.0ns; NODE: 0; POS: x=1413.47, y=767.435, z=0; VEL: x=0, y=0, z=0
+198500000000.0ns; NODE: 0; POS: x=1413.47, y=767.435, z=0; VEL: x=-15.1837, y=-8.55218, z=0
+198750000051.0ns; NODE: 0; POS: x=1409.68, y=765.297, z=0; VEL: x=0, y=0, z=0
+199000000000.0ns; NODE: 0; POS: x=1409.68, y=765.297, z=0; VEL: x=-15.9502, y=-8.393, z=0
+199249999947.0ns; NODE: 0; POS: x=1405.69, y=763.199, z=0; VEL: x=0, y=0, z=0
+199500000000.0ns; NODE: 0; POS: x=1405.69, y=763.199, z=0; VEL: x=-16.0783, y=-6.96092, z=0
+199750000048.0ns; NODE: 0; POS: x=1401.67, y=761.459, z=0; VEL: x=0, y=0, z=0
+200000000000.0ns; NODE: 0; POS: x=1401.67, y=761.459, z=0; VEL: x=-18.1652, y=-3.92426, z=0
+200250000023.0ns; NODE: 0; POS: x=1397.13, y=760.478, z=0; VEL: x=0, y=0, z=0
+200500000000.0ns; NODE: 0; POS: x=1397.13, y=760.478, z=0; VEL: x=-16.3679, y=-0.277419, z=0
+200749999925.0ns; NODE: 0; POS: x=1393.04, y=760.408, z=0; VEL: x=0, y=0, z=0
+201000000000.0ns; NODE: 0; POS: x=1393.04, y=760.408, z=0; VEL: x=-15.1211, y=1.29599, z=0
+201250000003.0ns; NODE: 0; POS: x=1389.26, y=760.732, z=0; VEL: x=0, y=0, z=0
+201500000000.0ns; NODE: 0; POS: x=1389.26, y=760.732, z=0; VEL: x=-14.3828, y=1.28877, z=0
+201750000029.0ns; NODE: 0; POS: x=1385.66, y=761.055, z=0; VEL: x=0, y=0, z=0
+202000000000.0ns; NODE: 0; POS: x=1385.66, y=761.055, z=0; VEL: x=-14.8465, y=0.984492, z=0
+202249999928.0ns; NODE: 0; POS: x=1381.95, y=761.301, z=0; VEL: x=0, y=0, z=0
+202500000000.0ns; NODE: 0; POS: x=1381.95, y=761.301, z=0; VEL: x=-16.1742, y=1.17921, z=0
+202750000011.0ns; NODE: 0; POS: x=1377.91, y=761.596, z=0; VEL: x=0, y=0, z=0
+203000000000.0ns; NODE: 0; POS: x=1377.91, y=761.596, z=0; VEL: x=-16.8011, y=1.14017, z=0
+203249999960.0ns; NODE: 0; POS: x=1373.71, y=761.881, z=0; VEL: x=0, y=0, z=0
+203500000000.0ns; NODE: 0; POS: x=1373.71, y=761.881, z=0; VEL: x=-18.0325, y=0.695484, z=0
+203750000011.0ns; NODE: 0; POS: x=1369.2, y=762.054, z=0; VEL: x=0, y=0, z=0
+204000000000.0ns; NODE: 0; POS: x=1369.2, y=762.054, z=0; VEL: x=-17.7068, y=0.641739, z=0
+204249999954.0ns; NODE: 0; POS: x=1364.77, y=762.215, z=0; VEL: x=0, y=0, z=0
+204500000000.0ns; NODE: 0; POS: x=1364.77, y=762.215, z=0; VEL: x=-18.7596, y=0.173952, z=0
+204749999948.0ns; NODE: 0; POS: x=1360.08, y=762.258, z=0; VEL: x=0, y=0, z=0
+205000000000.0ns; NODE: 0; POS: x=1360.08, y=762.258, z=0; VEL: x=-18.5374, y=-0.676229, z=0
+205249999975.0ns; NODE: 0; POS: x=1355.45, y=762.089, z=0; VEL: x=0, y=0, z=0
+205500000000.0ns; NODE: 0; POS: x=1355.45, y=762.089, z=0; VEL: x=-18.6433, y=-0.72245, z=0
+205749999951.0ns; NODE: 0; POS: x=1350.79, y=761.909, z=0; VEL: x=0, y=0, z=0
+206000000000.0ns; NODE: 0; POS: x=1350.79, y=761.909, z=0; VEL: x=-17.7404, y=-0.306003, z=0
+206249999979.0ns; NODE: 0; POS: x=1346.35, y=761.832, z=0; VEL: x=0, y=0, z=0
+206500000000.0ns; NODE: 0; POS: x=1346.35, y=761.832, z=0; VEL: x=-16.7151, y=-0.214935, z=0
+206750000020.0ns; NODE: 0; POS: x=1342.17, y=761.778, z=0; VEL: x=0, y=0, z=0
+207000000000.0ns; NODE: 0; POS: x=1342.17, y=761.778, z=0; VEL: x=-16.1445, y=-0.194459, z=0
+207250000055.0ns; NODE: 0; POS: x=1338.14, y=761.73, z=0; VEL: x=0, y=0, z=0
+207500000000.0ns; NODE: 0; POS: x=1338.14, y=761.73, z=0; VEL: x=-16.2226, y=-0.570811, z=0
+207750000008.0ns; NODE: 0; POS: x=1334.08, y=761.587, z=0; VEL: x=0, y=0, z=0
+208000000000.0ns; NODE: 0; POS: x=1334.08, y=761.587, z=0; VEL: x=-16.1006, y=-0.846181, z=0
+208249999940.0ns; NODE: 0; POS: x=1330.05, y=761.376, z=0; VEL: x=0, y=0, z=0
+208500000000.0ns; NODE: 0; POS: x=1330.05, y=761.376, z=0; VEL: x=-16.0459, y=-0.992388, z=0
+208749999953.0ns; NODE: 0; POS: x=1326.04, y=761.127, z=0; VEL: x=0, y=0, z=0
+209000000000.0ns; NODE: 0; POS: x=1326.04, y=761.127, z=0; VEL: x=-16.8899, y=-1.27755, z=0
+209250000015.0ns; NODE: 0; POS: x=1321.82, y=760.808, z=0; VEL: x=0, y=0, z=0
+209500000000.0ns; NODE: 0; POS: x=1321.82, y=760.808, z=0; VEL: x=-17.5893, y=-1.14966, z=0
